F.ID,F.ID.W,Site,Transect,Habitat,Edgedist,Season,Date,GUD,Available,Forage,Tmax,Tmin,Tmed,Urine,Precip
A1field20,A1field20winter,A,1,field,20,winter,1.8.2020,1140,1600,YES,6.278,-4.167,1.056,no.urine,0
A1field60,A1field60winter,A,1,field,60,winter,1.8.2020,924,1600,YES,6.278,-4.167,1.056,no.urine,0
A2woods60,A2woods60winter,A,2,woods,60,winter,1.8.2020,1594,1600,NO,6.278,-4.167,1.056,no.urine,0
A2woods20,A2woods20winter,A,2,woods,20,winter,1.8.2020,1544,1600,NO,6.278,-4.167,1.056,no.urine,0
A2edge0,A2edge0winter,A,2,edge,0,winter,1.8.2020,1583,1600,NO,6.278,-4.167,1.056,no.urine,0
A2field20,A2field20winter,A,2,field,20,winter,1.8.2020,1253,1600,YES,6.278,-4.167,1.056,no.urine,0
A2field60,A2field60winter,A,2,field,60,winter,1.8.2020,1192,1600,YES,6.278,-4.167,1.056,no.urine,0
A3woods60,A3woods60winter,A,3,woods,60,winter,1.8.2020,1593,1600,NO,6.278,-4.167,1.056,no.urine,0
A3woods20,A3woods20winter,A,3,woods,20,winter,1.8.2020,1589,1600,NO,6.278,-4.167,1.056,no.urine,0
A3edge0,A3edge0winter,A,3,edge,0,winter,1.8.2020,952,1600,YES,6.278,-4.167,1.056,no.urine,0
A3field20,A3field20winter,A,3,field,20,winter,1.8.2020,1312,1600,YES,6.278,-4.167,1.056,no.urine,0
A3field60,A3field60winter,A,3,field,60,winter,1.8.2020,437,1600,YES,6.278,-4.167,1.056,no.urine,0
A1woods60,A1woods60winter,A,1,woods,60,winter,1.9.2020,1600,1600,NO,0.167,-10.167,-5,no.urine,0
A1woods20,A1woods20winter,A,1,woods,20,winter,1.9.2020,1570,1600,NO,0.167,-10.167,-5,no.urine,0
A1edge0,A1edge0winter,A,1,edge,0,winter,1.9.2020,1600,1600,NO,0.167,-10.167,-5,no.urine,0
A1field20,A1field20winter,A,1,field,20,winter,1.9.2020,1503,1600,YES,0.167,-10.167,-5,no.urine,0
A1field60,A1field60winter,A,1,field,60,winter,1.9.2020,378,1600,YES,0.167,-10.167,-5,no.urine,0
A2woods60,A2woods60winter,A,2,woods,60,winter,1.9.2020,1600,1600,NO,0.167,-10.167,-5,no.urine,0
A2woods20,A2woods20winter,A,2,woods,20,winter,1.9.2020,1600,1600,NO,0.167,-10.167,-5,no.urine,0
A2edge0,A2edge0winter,A,2,edge,0,winter,1.9.2020,1594,1600,NO,0.167,-10.167,-5,no.urine,0
A2field20,A2field20winter,A,2,field,20,winter,1.9.2020,1583,1600,NO,0.167,-10.167,-5,no.urine,0
A2field60,A2field60winter,A,2,field,60,winter,1.9.2020,2,1600,YES,0.167,-10.167,-5,no.urine,0
A3woods60,A3woods60winter,A,3,woods,60,winter,1.9.2020,1597,1600,NO,0.167,-10.167,-5,no.urine,0
A3woods20,A3woods20winter,A,3,woods,20,winter,1.9.2020,836,1600,YES,0.167,-10.167,-5,no.urine,0
A3edge0,A3edge0winter,A,3,edge,0,winter,1.9.2020,1600,1600,NO,0.167,-10.167,-5,no.urine,0
A3field20,A3field20winter,A,3,field,20,winter,1.9.2020,491,1600,YES,0.167,-10.167,-5,no.urine,0
A3field60,A3field60winter,A,3,field,60,winter,1.9.2020,8,1600,YES,0.167,-10.167,-5,no.urine,0
B1woods60,B1woods60winter,B,1,woods,60,winter,1.4.2020,1595,1600,NO,8.667,2.222,5.444,no.urine,0.711
B1woods20,B1woods20winter,B,1,woods,20,winter,1.4.2020,352,1600,YES,8.667,2.222,5.444,no.urine,0.711
B1edge0,B1edge0winter,B,1,edge,0,winter,1.4.2020,1164,1600,YES,8.667,2.222,5.444,no.urine,0.711
B1field20,B1field20winter,B,1,field,20,winter,1.4.2020,702,1600,YES,8.667,2.222,5.444,no.urine,0.711
B1field60,B1field60winter,B,1,field,60,winter,1.4.2020,1584,1600,NO,8.667,2.222,5.444,no.urine,0.711
B2woods60,B2woods60winter,B,2,woods,60,winter,1.4.2020,1577,1600,NO,8.667,2.222,5.444,no.urine,0.711
B2woods20,B2woods20winter,B,2,woods,20,winter,1.4.2020,518,1600,YES,8.667,2.222,5.444,no.urine,0.711
B2edge0,B2edge0winter,B,2,edge,0,winter,1.4.2020,1123,1600,YES,8.667,2.222,5.444,no.urine,0.711
B2field20,B2field20winter,B,2,field,20,winter,1.4.2020,928,1600,YES,8.667,2.222,5.444,no.urine,0.711
B2field60,B2field60winter,B,2,field,60,winter,1.4.2020,1569,1600,NO,8.667,2.222,5.444,no.urine,0.711
B3woods60,B3woods60winter,B,3,woods,60,winter,1.4.2020,1580,1600,NO,8.667,2.222,5.444,no.urine,0.711
B3woods20,B3woods20winter,B,3,woods,20,winter,1.4.2020,1079,1600,YES,8.667,2.222,5.444,no.urine,0.711
B3edge0,B3edge0winter,B,3,edge,0,winter,1.4.2020,1163,1600,YES,8.667,2.222,5.444,no.urine,0.711
B3field20,B3field20winter,B,3,field,20,winter,1.4.2020,1572,1600,NO,8.667,2.222,5.444,no.urine,0.711
B3field60,B3field60winter,B,3,field,60,winter,1.4.2020,1584,1600,NO,8.667,2.222,5.444,no.urine,0.711
B1woods60,B1woods60winter,B,1,woods,60,winter,1.5.2020,648,1600,YES,2.222,-1.778,0.222,no.urine,0.102
B1woods20,B1woods20winter,B,1,woods,20,winter,1.5.2020,1575,1600,NO,2.222,-1.778,0.222,no.urine,0.102
B1edge0,B1edge0winter,B,1,edge,0,winter,1.5.2020,1452,1600,YES,2.222,-1.778,0.222,no.urine,0.102
B1field20,B1field20winter,B,1,field,20,winter,1.5.2020,1585,1600,NO,2.222,-1.778,0.222,no.urine,0.102
B1field60,B1field60winter,B,1,field,60,winter,1.5.2020,1598,1600,NO,2.222,-1.778,0.222,no.urine,0.102
B2woods60,B2woods60winter,B,2,woods,60,winter,1.5.2020,1599,1600,NO,2.222,-1.778,0.222,no.urine,0.102
B2woods20,B2woods20winter,B,2,woods,20,winter,1.5.2020,1557,1600,NO,2.222,-1.778,0.222,no.urine,0.102
B2edge0,B2edge0winter,B,2,edge,0,winter,1.5.2020,1480,1600,YES,2.222,-1.778,0.222,no.urine,0.102
B2field20,B2field20winter,B,2,field,20,winter,1.5.2020,780,1600,YES,2.222,-1.778,0.222,no.urine,0.102
B2field60,B2field60winter,B,2,field,60,winter,1.5.2020,949,1600,YES,2.222,-1.778,0.222,no.urine,0.102
B3woods60,B3woods60winter,B,3,woods,60,winter,1.5.2020,1600,1600,NO,2.222,-1.778,0.222,no.urine,0.102
B3woods20,B3woods20winter,B,3,woods,20,winter,1.5.2020,735,1600,YES,2.222,-1.778,0.222,no.urine,0.102
B3edge0,B3edge0winter,B,3,edge,0,winter,1.5.2020,644,1600,YES,2.222,-1.778,0.222,no.urine,0.102
B3field20,B3field20winter,B,3,field,20,winter,1.5.2020,1589,1600,NO,2.222,-1.778,0.222,no.urine,0.102
B3field60,B3field60winter,B,3,field,60,winter,1.5.2020,1597,1600,NO,2.222,-1.778,0.222,no.urine,0.102
B1woods60,B1woods60winter,B,1,woods,60,winter,1.6.2020,1600,1600,NO,4.222,-1.5,1.361,no.urine,0.025
B1woods20,B1woods20winter,B,1,woods,20,winter,1.6.2020,166,1600,YES,4.222,-1.5,1.361,no.urine,0.025
B1edge0,B1edge0winter,B,1,edge,0,winter,1.6.2020,928,1600,YES,4.222,-1.5,1.361,no.urine,0.025
B1field20,B1field20winter,B,1,field,20,winter,1.6.2020,638,1600,YES,4.222,-1.5,1.361,no.urine,0.025
B1field60,B1field60winter,B,1,field,60,winter,1.6.2020,1600,1600,NO,4.222,-1.5,1.361,no.urine,0.025
B2woods60,B2woods60winter,B,2,woods,60,winter,1.6.2020,962,1600,YES,4.222,-1.5,1.361,no.urine,0.025
B2woods20,B2woods20winter,B,2,woods,20,winter,1.6.2020,1318,1600,YES,4.222,-1.5,1.361,no.urine,0.025
B2edge0,B2edge0winter,B,2,edge,0,winter,1.6.2020,1496,1600,YES,4.222,-1.5,1.361,no.urine,0.025
B2field20,B2field20winter,B,2,field,20,winter,1.6.2020,41,1600,YES,4.222,-1.5,1.361,no.urine,0.025
B2field60,B2field60winter,B,2,field,60,winter,1.6.2020,1326,1600,YES,4.222,-1.5,1.361,no.urine,0.025
B3woods60,B3woods60winter,B,3,woods,60,winter,1.6.2020,953,1600,YES,4.222,-1.5,1.361,no.urine,0.025
B3woods20,B3woods20winter,B,3,woods,20,winter,1.6.2020,362,1600,YES,4.222,-1.5,1.361,no.urine,0.025
B3edge0,B3edge0winter,B,3,edge,0,winter,1.6.2020,177,1600,YES,4.222,-1.5,1.361,no.urine,0.025
B3field20,B3field20winter,B,3,field,20,winter,1.6.2020,1596,1600,NO,4.222,-1.5,1.361,no.urine,0.025
B3field60,B3field60winter,B,3,field,60,winter,1.6.2020,1600,1600,NO,4.222,-1.5,1.361,no.urine,0.025
B1woods60,B1woods60winter,B,1,woods,60,winter,1.7.2020,448,1600,YES,5.111,-3.833,0.639,no.urine,0
B1woods20,B1woods20winter,B,1,woods,20,winter,1.7.2020,160,1600,YES,5.111,-3.833,0.639,no.urine,0
B1edge0,B1edge0winter,B,1,edge,0,winter,1.7.2020,666,1600,YES,5.111,-3.833,0.639,no.urine,0
B1field20,B1field20winter,B,1,field,20,winter,1.7.2020,114,1600,YES,5.111,-3.833,0.639,no.urine,0
B1field60,B1field60winter,B,1,field,60,winter,1.7.2020,1592,1600,NO,5.111,-3.833,0.639,no.urine,0
B2woods60,B2woods60winter,B,2,woods,60,winter,1.7.2020,1150,1600,YES,5.111,-3.833,0.639,no.urine,0
B2woods20,B2woods20winter,B,2,woods,20,winter,1.7.2020,1330,1600,YES,5.111,-3.833,0.639,no.urine,0
B2edge0,B2edge0winter,B,2,edge,0,winter,1.7.2020,1040,1600,YES,5.111,-3.833,0.639,no.urine,0
B2field20,B2field20winter,B,2,field,20,winter,1.7.2020,1566,1600,NO,5.111,-3.833,0.639,no.urine,0
B2field60,B2field60winter,B,2,field,60,winter,1.7.2020,1290,1600,YES,5.111,-3.833,0.639,no.urine,0
B3woods60,B3woods60winter,B,3,woods,60,winter,1.7.2020,673,1600,YES,5.111,-3.833,0.639,no.urine,0
B3woods20,B3woods20winter,B,3,woods,20,winter,1.7.2020,883,1600,YES,5.111,-3.833,0.639,no.urine,0
B3edge0,B3edge0winter,B,3,edge,0,winter,1.7.2020,1084,1600,YES,5.111,-3.833,0.639,no.urine,0
B3field20,B3field20winter,B,3,field,20,winter,1.7.2020,1241,1600,YES,5.111,-3.833,0.639,no.urine,0
B3field60,B3field60winter,B,3,field,60,winter,1.7.2020,623,1600,YES,5.111,-3.833,0.639,no.urine,0
B1woods60,B1woods60winter,B,1,woods,60,winter,1.8.2020,1596,1600,NO,6.278,-4.167,1.056,no.urine,0
B1woods20,B1woods20winter,B,1,woods,20,winter,1.8.2020,659,1600,YES,6.278,-4.167,1.056,no.urine,0
B1edge0,B1edge0winter,B,1,edge,0,winter,1.8.2020,311,1600,YES,6.278,-4.167,1.056,no.urine,0
B1field20,B1field20winter,B,1,field,20,winter,1.8.2020,1554,1600,NO,6.278,-4.167,1.056,no.urine,0
B1field60,B1field60winter,B,1,field,60,winter,1.8.2020,1600,1600,NO,6.278,-4.167,1.056,no.urine,0
B2woods60,B2woods60winter,B,2,woods,60,winter,1.8.2020,1592,1600,NO,6.278,-4.167,1.056,no.urine,0
B2woods20,B2woods20winter,B,2,woods,20,winter,1.8.2020,620,1600,YES,6.278,-4.167,1.056,no.urine,0
B2edge0,B2edge0winter,B,2,edge,0,winter,1.8.2020,724,1600,YES,6.278,-4.167,1.056,no.urine,0
B2field20,B2field20winter,B,2,field,20,winter,1.8.2020,593,1600,YES,6.278,-4.167,1.056,no.urine,0
B2field60,B2field60winter,B,2,field,60,winter,1.8.2020,1142,1600,YES,6.278,-4.167,1.056,no.urine,0
B3woods60,B3woods60winter,B,3,woods,60,winter,1.8.2020,1576,1600,NO,6.278,-4.167,1.056,no.urine,0
B3woods20,B3woods20winter,B,3,woods,20,winter,1.8.2020,1219,1600,YES,6.278,-4.167,1.056,no.urine,0
B3edge0,B3edge0winter,B,3,edge,0,winter,1.8.2020,763,1600,YES,6.278,-4.167,1.056,no.urine,0
B3field20,B3field20winter,B,3,field,20,winter,1.8.2020,1180,1600,YES,6.278,-4.167,1.056,no.urine,0
B3field60,B3field60winter,B,3,field,60,winter,1.8.2020,1393,1600,YES,6.278,-4.167,1.056,no.urine,0
B1woods60,B1woods60winter,B,1,woods,60,winter,1.9.2020,1569,1600,NO,0.167,-10.167,-5,no.urine,0
B1woods20,B1woods20winter,B,1,woods,20,winter,1.9.2020,1478,1600,YES,0.167,-10.167,-5,no.urine,0
B1edge0,B1edge0winter,B,1,edge,0,winter,1.9.2020,1552,1600,NO,0.167,-10.167,-5,no.urine,0
B1field20,B1field20winter,B,1,field,20,winter,1.9.2020,1314,1600,YES,0.167,-10.167,-5,no.urine,0
B1field60,B1field60winter,B,1,field,60,winter,1.9.2020,1600,1600,NO,0.167,-10.167,-5,no.urine,0
B2woods60,B2woods60winter,B,2,woods,60,winter,1.9.2020,1600,1600,NO,0.167,-10.167,-5,no.urine,0
B2woods20,B2woods20winter,B,2,woods,20,winter,1.9.2020,1600,1600,NO,0.167,-10.167,-5,no.urine,0
B2edge0,B2edge0winter,B,2,edge,0,winter,1.9.2020,1588,1600,NO,0.167,-10.167,-5,no.urine,0
B2field20,B2field20winter,B,2,field,20,winter,1.9.2020,1600,1600,NO,0.167,-10.167,-5,no.urine,0
B2field60,B2field60winter,B,2,field,60,winter,1.9.2020,197,1600,YES,0.167,-10.167,-5,no.urine,0
B3woods60,B3woods60winter,B,3,woods,60,winter,1.9.2020,1600,1600,NO,0.167,-10.167,-5,no.urine,0
B3woods20,B3woods20winter,B,3,woods,20,winter,1.9.2020,1600,1600,NO,0.167,-10.167,-5,no.urine,0
B3edge0,B3edge0winter,B,3,edge,0,winter,1.9.2020,433,1600,YES,0.167,-10.167,-5,no.urine,0
B3field20,B3field20winter,B,3,field,20,winter,1.9.2020,1474,1600,YES,0.167,-10.167,-5,no.urine,0
B3field60,B3field60winter,B,3,field,60,winter,1.9.2020,834,1600,YES,0.167,-10.167,-5,no.urine,0
C1woods60,C1woods60winter,C,1,woods,60,winter,1.4.2020,1582,1600,NO,8,2.278,5.139,no.urine,0.559
C1woods20,C1woods20winter,C,1,woods,20,winter,1.4.2020,1541,1600,NO,8,2.278,5.139,no.urine,0.559
C1edge0,C1edge0winter,C,1,edge,0,winter,1.4.2020,1571,1600,NO,8,2.278,5.139,no.urine,0.559
C1field20,C1field20winter,C,1,field,20,winter,1.4.2020,1583,1600,NO,8,2.278,5.139,no.urine,0.559
C1field60,C1field60winter,C,1,field,60,winter,1.4.2020,1597,1600,NO,8,2.278,5.139,no.urine,0.559
C2woods60,C2woods60winter,C,2,woods,60,winter,1.4.2020,840,1600,YES,8,2.278,5.139,no.urine,0.559
C2woods20,C2woods20winter,C,2,woods,20,winter,1.4.2020,1498,1600,YES,8,2.278,5.139,no.urine,0.559
C2edge0,C2edge0winter,C,2,edge,0,winter,1.4.2020,1600,1600,NO,8,2.278,5.139,no.urine,0.559
C2field20,C2field20winter,C,2,field,20,winter,1.4.2020,1592,1600,NO,8,2.278,5.139,no.urine,0.559
C2field60,C2field60winter,C,2,field,60,winter,1.4.2020,1590,1600,NO,8,2.278,5.139,no.urine,0.559
C3woods60,C3woods60winter,C,3,woods,60,winter,1.4.2020,1564,1600,NO,8,2.278,5.139,no.urine,0.559
C3woods20,C3woods20winter,C,3,woods,20,winter,1.4.2020,1587,1600,NO,8,2.278,5.139,no.urine,0.559
C3edge0,C3edge0winter,C,3,edge,0,winter,1.4.2020,1593,1600,NO,8,2.278,5.139,no.urine,0.559
C3field20,C3field20winter,C,3,field,20,winter,1.4.2020,1593,1600,NO,8,2.278,5.139,no.urine,0.559
C3field60,C3field60winter,C,3,field,60,winter,1.4.2020,1597,1600,NO,8,2.278,5.139,no.urine,0.559
C1woods60,C1woods60winter,C,1,woods,60,winter,1.5.2020,1588,1600,NO,2.5,-1.889,0.306,no.urine,0.102
C1woods20,C1woods20winter,C,1,woods,20,winter,1.5.2020,1594,1600,NO,2.5,-1.889,0.306,no.urine,0.102
C1edge0,C1edge0winter,C,1,edge,0,winter,1.5.2020,1591,1600,NO,2.5,-1.889,0.306,no.urine,0.102
C1field20,C1field20winter,C,1,field,20,winter,1.5.2020,1563,1600,NO,2.5,-1.889,0.306,no.urine,0.102
C1field60,C1field60winter,C,1,field,60,winter,1.5.2020,1540,1600,NO,2.5,-1.889,0.306,no.urine,0.102
C2woods60,C2woods60winter,C,2,woods,60,winter,1.5.2020,611,1600,YES,2.5,-1.889,0.306,no.urine,0.102
C2woods20,C2woods20winter,C,2,woods,20,winter,1.5.2020,1572,1600,NO,2.5,-1.889,0.306,no.urine,0.102
C2edge0,C2edge0winter,C,2,edge,0,winter,1.5.2020,1600,1600,NO,2.5,-1.889,0.306,no.urine,0.102
C2field20,C2field20winter,C,2,field,20,winter,1.5.2020,1593,1600,NO,2.5,-1.889,0.306,no.urine,0.102
C2field60,C2field60winter,C,2,field,60,winter,1.5.2020,1597,1600,NO,2.5,-1.889,0.306,no.urine,0.102
C3woods60,C3woods60winter,C,3,woods,60,winter,1.5.2020,1547,1600,NO,2.5,-1.889,0.306,no.urine,0.102
C3woods20,C3woods20winter,C,3,woods,20,winter,1.5.2020,1593,1600,NO,2.5,-1.889,0.306,no.urine,0.102
C3edge0,C3edge0winter,C,3,edge,0,winter,1.5.2020,1600,1600,NO,2.5,-1.889,0.306,no.urine,0.102
C3field20,C3field20winter,C,3,field,20,winter,1.5.2020,1587,1600,NO,2.5,-1.889,0.306,no.urine,0.102
C3field60,C3field60winter,C,3,field,60,winter,1.5.2020,1597,1600,NO,2.5,-1.889,0.306,no.urine,0.102
C1woods60,C1woods60winter,C,1,woods,60,winter,1.6.2020,1599,1600,NO,3.389,-0.889,1.25,no.urine,0.127
C1woods20,C1woods20winter,C,1,woods,20,winter,1.6.2020,1592,1600,NO,3.389,-0.889,1.25,no.urine,0.127
C1edge0,C1edge0winter,C,1,edge,0,winter,1.6.2020,1384,1600,YES,3.389,-0.889,1.25,no.urine,0.127
C1field20,C1field20winter,C,1,field,20,winter,1.6.2020,1588,1600,NO,3.389,-0.889,1.25,no.urine,0.127
C1field60,C1field60winter,C,1,field,60,winter,1.6.2020,1461,1600,YES,3.389,-0.889,1.25,no.urine,0.127
C2woods60,C2woods60winter,C,2,woods,60,winter,1.6.2020,959,1600,YES,3.389,-0.889,1.25,no.urine,0.127
C2woods20,C2woods20winter,C,2,woods,20,winter,1.6.2020,1577,1600,NO,3.389,-0.889,1.25,no.urine,0.127
C2edge0,C2edge0winter,C,2,edge,0,winter,1.6.2020,1586,1600,NO,3.389,-0.889,1.25,no.urine,0.127
C2field20,C2field20winter,C,2,field,20,winter,1.6.2020,1595,1600,NO,3.389,-0.889,1.25,no.urine,0.127
C2field60,C2field60winter,C,2,field,60,winter,1.6.2020,1598,1600,NO,3.389,-0.889,1.25,no.urine,0.127
C3woods60,C3woods60winter,C,3,woods,60,winter,1.6.2020,1589,1600,NO,3.389,-0.889,1.25,no.urine,0.127
C3woods20,C3woods20winter,C,3,woods,20,winter,1.6.2020,1599,1600,NO,3.389,-0.889,1.25,no.urine,0.127
C3edge0,C3edge0winter,C,3,edge,0,winter,1.6.2020,1585,1600,NO,3.389,-0.889,1.25,no.urine,0.127
C3field20,C3field20winter,C,3,field,20,winter,1.6.2020,897,1600,YES,3.389,-0.889,1.25,no.urine,0.127
C3field60,C3field60winter,C,3,field,60,winter,1.6.2020,1586,1600,NO,3.389,-0.889,1.25,no.urine,0.127
C1woods60,C1woods60winter,C,1,woods,60,winter,1.7.2020,1062,1600,YES,5.722,-3.222,1.25,no.urine,0
C1woods20,C1woods20winter,C,1,woods,20,winter,1.7.2020,1569,1600,NO,5.722,-3.222,1.25,no.urine,0
C1edge0,C1edge0winter,C,1,edge,0,winter,1.7.2020,1568,1600,NO,5.722,-3.222,1.25,no.urine,0
C1field20,C1field20winter,C,1,field,20,winter,1.7.2020,1565,1600,NO,5.722,-3.222,1.25,no.urine,0
C1field60,C1field60winter,C,1,field,60,winter,1.7.2020,1502,1600,YES,5.722,-3.222,1.25,no.urine,0
C2woods60,C2woods60winter,C,2,woods,60,winter,1.7.2020,675,1600,YES,5.722,-3.222,1.25,no.urine,0
C2woods20,C2woods20winter,C,2,woods,20,winter,1.7.2020,1572,1600,NO,5.722,-3.222,1.25,no.urine,0
C2edge0,C2edge0winter,C,2,edge,0,winter,1.7.2020,1588,1600,NO,5.722,-3.222,1.25,no.urine,0
C2field20,C2field20winter,C,2,field,20,winter,1.7.2020,1600,1600,NO,5.722,-3.222,1.25,no.urine,0
C2field60,C2field60winter,C,2,field,60,winter,1.7.2020,1594,1600,NO,5.722,-3.222,1.25,no.urine,0
C3woods60,C3woods60winter,C,3,woods,60,winter,1.7.2020,1595,1600,NO,5.722,-3.222,1.25,no.urine,0
C3woods20,C3woods20winter,C,3,woods,20,winter,1.7.2020,1317,1600,YES,5.722,-3.222,1.25,no.urine,0
C3edge0,C3edge0winter,C,3,edge,0,winter,1.7.2020,1596,1600,NO,5.722,-3.222,1.25,no.urine,0
C3field20,C3field20winter,C,3,field,20,winter,1.7.2020,694,1600,YES,5.722,-3.222,1.25,no.urine,0
C3field60,C3field60winter,C,3,field,60,winter,1.7.2020,1600,1600,NO,5.722,-3.222,1.25,no.urine,0
C1woods60,C1woods60winter,C,1,woods,60,winter,1.8.2020,1600,1600,NO,6.5,-3.111,1.694,no.urine,0
C1woods20,C1woods20winter,C,1,woods,20,winter,1.8.2020,966,1600,YES,6.5,-3.111,1.694,no.urine,0
C1edge0,C1edge0winter,C,1,edge,0,winter,1.8.2020,1508,1600,YES,6.5,-3.111,1.694,no.urine,0
C1field20,C1field20winter,C,1,field,20,winter,1.8.2020,1600,1600,NO,6.5,-3.111,1.694,no.urine,0
C1field60,C1field60winter,C,1,field,60,winter,1.8.2020,1579,1600,NO,6.5,-3.111,1.694,no.urine,0
C2woods60,C2woods60winter,C,2,woods,60,winter,1.8.2020,1180,1600,YES,6.5,-3.111,1.694,no.urine,0
C2woods20,C2woods20winter,C,2,woods,20,winter,1.8.2020,1546,1600,NO,6.5,-3.111,1.694,no.urine,0
C2edge0,C2edge0winter,C,2,edge,0,winter,1.8.2020,1600,1600,NO,6.5,-3.111,1.694,no.urine,0
C2field20,C2field20winter,C,2,field,20,winter,1.8.2020,1600,1600,NO,6.5,-3.111,1.694,no.urine,0
C2field60,C2field60winter,C,2,field,60,winter,1.8.2020,1600,1600,NO,6.5,-3.111,1.694,no.urine,0
C3woods60,C3woods60winter,C,3,woods,60,winter,1.8.2020,1551,1600,NO,6.5,-3.111,1.694,no.urine,0
C3woods20,C3woods20winter,C,3,woods,20,winter,1.8.2020,1593,1600,NO,6.5,-3.111,1.694,no.urine,0
C3edge0,C3edge0winter,C,3,edge,0,winter,1.8.2020,1600,1600,NO,6.5,-3.111,1.694,no.urine,0
C3field20,C3field20winter,C,3,field,20,winter,1.8.2020,1589,1600,NO,6.5,-3.111,1.694,no.urine,0
C3field60,C3field60winter,C,3,field,60,winter,1.8.2020,1587,1600,NO,6.5,-3.111,1.694,no.urine,0
C1woods60,C1woods60winter,C,1,woods,60,winter,1.9.2020,1600,1600,NO,0.722,-8,-3.639,no.urine,0
C1woods20,C1woods20winter,C,1,woods,20,winter,1.9.2020,1576,1600,NO,0.722,-8,-3.639,no.urine,0
C1edge0,C1edge0winter,C,1,edge,0,winter,1.9.2020,1250,1600,YES,0.722,-8,-3.639,no.urine,0
C1field20,C1field20winter,C,1,field,20,winter,1.9.2020,1596,1600,NO,0.722,-8,-3.639,no.urine,0
C1field60,C1field60winter,C,1,field,60,winter,1.9.2020,1470,1600,YES,0.722,-8,-3.639,no.urine,0
C2woods60,C2woods60winter,C,2,woods,60,winter,1.9.2020,1530,1600,NO,0.722,-8,-3.639,no.urine,0
C2woods20,C2woods20winter,C,2,woods,20,winter,1.9.2020,1580,1600,NO,0.722,-8,-3.639,no.urine,0
C2edge0,C2edge0winter,C,2,edge,0,winter,1.9.2020,1477,1600,YES,0.722,-8,-3.639,no.urine,0
C2field20,C2field20winter,C,2,field,20,winter,1.9.2020,1272,1600,YES,0.722,-8,-3.639,no.urine,0
C2field60,C2field60winter,C,2,field,60,winter,1.9.2020,1569,1600,NO,0.722,-8,-3.639,no.urine,0
C3woods60,C3woods60winter,C,3,woods,60,winter,1.9.2020,1600,1600,NO,0.722,-8,-3.639,no.urine,0
C3woods20,C3woods20winter,C,3,woods,20,winter,1.9.2020,1600,1600,NO,0.722,-8,-3.639,no.urine,0
C3edge0,C3edge0winter,C,3,edge,0,winter,1.9.2020,1523,1600,YES,0.722,-8,-3.639,no.urine,0
C3field20,C3field20winter,C,3,field,20,winter,1.9.2020,683,1600,YES,0.722,-8,-3.639,no.urine,0
C3field60,C3field60winter,C,3,field,60,winter,1.9.2020,1551,1600,NO,0.722,-8,-3.639,no.urine,0
